t0,location,rbd_name,t1,target_ratio_t1_output,ds,location_index,rbd_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,rbd_name_mut,target_isolates_t1,total_isolates_t1,target_ratio_t1_label,target_ratio_t1_mask
2025-03-19,Europe,r1585,30,0.014220600947737694,major_test,2,840,1912,1.5714287,1.5714287,20473.572,96,0.14285715,34.57143,0.0041322312317788,NB.1.8.1,0.5714286,13.0,0.043956045,0
2025-03-20,Asia,r1585,30,0.366559773683548,major_test,3,840,1913,42.0,42.000008,9756.714,74,2.4285715,33.57143,0.0723404213786125,NB.1.8.1,7.0,28.285715,0.24747474,0
2025-03-20,Europe,r1585,30,0.015295053832232952,major_test,2,840,1913,1.7142859,1.7142859,20244.285,96,0.14285715,35.857143,0.0039840638637542,NB.1.8.1,0.5714286,11.857142,0.048192777,0
2025-03-20,North America,r1585,30,0.004865406081080437,major_test,1,840,1913,1.7142859,1.714286,56527.285,107,0.14285715,116.0,0.0012315271887928,NB.1.8.1,1.0,32.857143,0.030434782,0
2025-03-21,Asia,r1585,30,0.35280168056488037,major_test,3,840,1914,44.428574,44.428577,9693.714,73,3.5714285,35.57143,0.1004016026854515,NB.1.8.1,6.714286,26.428572,0.25405407,0
2025-03-21,North America,r1585,30,0.00487572280690074,major_test,1,840,1914,1.8571429,1.8571432,56102.0,107,0.14285715,114.14286,0.0012515644775703,NB.1.8.1,1.0,26.285715,0.038043477,0
2025-03-22,Asia,r1585,30,0.36984699964523315,major_test,3,840,1915,48.0,48.000008,9637.857,74,3.7142856,37.285713,0.0996168553829193,NB.1.8.1,6.285714,19.857143,0.31654674,0
2025-03-22,Europe,r1585,30,0.024397380650043488,major_test,2,840,1915,2.4285715,2.4285717,19794.715,95,0.42857143,36.0,0.0119047621265053,NB.1.8.1,0.5714286,9.571428,0.0597015,0
2025-03-22,North America,r1585,30,0.004935605451464653,major_test,1,840,1915,2.0,2.0000002,55690.0,108,0.0,119.71429,0.0,NB.1.8.1,0.85714287,20.285715,0.04225352,0
2025-03-23,Asia,r1585,30,0.3202627897262573,major_test,3,840,1916,51.714287,51.714294,9588.143,75,3.5714285,37.857143,0.0943396240472793,NB.1.8.1,6.285714,19.857143,0.31654674,0
2025-03-23,Europe,r1585,30,0.020114371553063393,major_test,2,840,1916,2.857143,2.8571432,19579.143,95,0.42857143,35.142857,0.0121951224282383,NB.1.8.1,0.5714286,9.285714,0.061538465,0
2025-03-23,North America,r1585,30,0.004808291792869568,major_test,1,840,1916,2.0,2.0000002,55286.285,108,0.0,124.42857,0.0,NB.1.8.1,0.71428573,13.142858,0.054347824,0
2025-03-24,Europe,r1585,30,0.01859905757009983,major_test,2,840,1917,3.2857144,3.2857146,19366.857,95,0.42857143,34.57143,0.0123966941609978,NB.1.8.1,0.5714286,8.714286,0.065573774,0
2025-03-25,Europe,r1585,30,0.03773178532719612,major_test,2,840,1918,3.7142859,3.714286,19154.715,95,0.42857143,34.285713,0.0125000001862645,NB.1.8.1,0.2857143,8.857142,0.032258067,0
2025-03-25,North America,r1585,30,0.004756398033350706,major_test,1,840,1918,2.0,2.0000002,54494.145,107,0.0,126.0,0.0,NB.1.8.1,0.42857143,6.714286,0.06382979,0
2025-03-26,Asia,r1585,30,0.268104612827301,major_test,3,840,1919,62.285713,62.285725,9452.0,76,3.7142856,35.285713,0.1052631586790084,NB.1.8.1,3.857143,10.285714,0.375,0
2025-03-26,North America,r1585,30,0.004684251733124256,major_test,1,840,1919,2.0,2.0000002,54100.57,107,0.0,123.42857,0.0,NB.1.8.1,0.2857143,3.2857144,0.08695652,0
