ds,location_index,spike_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,location,spike_name,t0,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,spike_name_mut
major_test,0,3762,225,16089.286,16637.854,Global,s164986,2020-08-05,162486.86,720,3.0,1051.0,0.0028544243,WT
major_test,0,3762,226,16064.286,16640.854,Global,s164986,2020-08-06,163371.58,720,2.2857144,1066.0,0.0021441975,WT
major_test,0,3762,227,16037.714,16643.139,Global,s164986,2020-08-07,164269.28,724,1.7142857,1113.4286,0.0015396458,WT
major_test,0,3762,228,16012.857,16644.854,Global,s164986,2020-08-08,165213.14,732,3.2857144,1127.2858,0.002914713,WT
major_test,0,3762,229,15991.857,16648.139,Global,s164986,2020-08-09,166175.72,739,3.857143,1141.8572,0.0033779556,WT
major_test,0,3762,230,15972.429,16651.996,Global,s164986,2020-08-10,167152.14,743,3.857143,1141.1428,0.0033800702,WT
major_test,0,3762,231,15952.429,16655.854,Global,s164986,2020-08-11,168133.58,748,3.7142856,1151.2858,0.0032262064,WT
major_test,0,3762,232,15931.0,16659.568,Global,s164986,2020-08-12,169126.58,752,3.5714285,1166.4286,0.0030618494,WT
major_test,0,3762,233,15905.286,16663.14,Global,s164986,2020-08-13,170125.28,755,3.7142856,1138.0,0.0032638714,WT
major_test,0,3762,234,15880.286,16666.855,Global,s164986,2020-08-14,171095.86,756,4.571429,1137.4286,0.004019091,WT
major_test,0,3762,235,15855.0,16671.428,Global,s164986,2020-08-15,172055.72,760,3.0,1115.1428,0.0026902384,WT
major_test,0,3762,236,15824.857,16674.428,Global,s164986,2020-08-16,172988.72,766,2.4285715,1095.1428,0.0022175843,WT
major_test,0,3762,237,15791.714,16676.855,Global,s164986,2020-08-17,173901.72,769,2.7142856,1103.0,0.002460821,WT
major_test,0,3762,238,15760.429,16679.57,Global,s164986,2020-08-18,174821.14,772,3.0,1109.8572,0.0027030506,WT
major_test,0,3762,239,15729.857,16682.57,Global,s164986,2020-08-19,175741.42,778,3.0,1091.5714,0.0027483315,WT
major_test,0,3762,240,15701.286,16685.57,Global,s164986,2020-08-20,176646.72,779,2.857143,1080.4286,0.0026444532,WT
major_test,0,3762,241,15668.714,16688.428,Global,s164986,2020-08-21,177538.28,779,2.142857,1052.5714,0.0020358306,WT
major_test,0,3762,242,15633.429,16690.57,Global,s164986,2020-08-22,178405.14,780,2.142857,1053.0,0.002035002,WT
major_test,0,3762,243,15596.0,16692.713,Global,s164986,2020-08-23,179268.58,782,2.857143,1116.4286,0.002559181,WT
major_test,0,3762,244,15553.571,16695.57,Global,s164986,2020-08-24,180180.58,789,2.142857,1123.4286,0.0019074262,WT
major_test,0,3762,245,15506.429,16697.713,Global,s164986,2020-08-25,181086.42,794,2.142857,1132.4286,0.0018922668,WT
major_test,0,3762,246,15453.429,16699.855,Global,s164986,2020-08-26,181985.0,801,2.4285715,1149.5714,0.0021125886,WT
major_test,0,3762,247,15388.0,16702.283,Global,s164986,2020-08-27,182871.14,802,2.5714285,1198.4286,0.0021456669,WT
major_test,0,3762,248,15313.143,16704.855,Global,s164986,2020-08-28,183766.58,807,2.857143,1293.7142,0.0022084806,WT
major_test,0,3762,249,15225.429,16707.713,Global,s164986,2020-08-29,184711.28,813,2.5714285,1333.5714,0.0019282271,WT
major_test,0,3762,250,15121.143,16710.285,Global,s164986,2020-08-30,185651.0,820,1.8571428,1291.8572,0.0014375759,WT
major_test,0,3762,251,15009.286,16712.143,Global,s164986,2020-08-31,186515.86,827,2.4285715,1294.5714,0.0018759656,WT
major_test,0,3762,252,14891.429,16714.57,Global,s164986,2020-09-01,187350.86,833,2.4285715,1284.2858,0.00189099,WT
major_test,0,3762,253,14765.143,16716.998,Global,s164986,2020-09-02,188141.0,836,2.142857,1263.0,0.0016966406,WT
major_test,0,3762,254,14619.286,16719.14,Global,s164986,2020-09-03,188832.58,839,2.142857,1199.1428,0.0017869907,WT
major_test,0,3762,255,14451.429,16721.283,Global,s164986,2020-09-04,189411.14,839,1.7142857,1097.4286,0.0015620932,WT
major_test,0,3762,256,14271.429,16722.998,Global,s164986,2020-09-05,189846.58,844,1.7142857,1068.4286,0.0016044925,WT
major_test,0,3762,257,14073.571,16724.713,Global,s164986,2020-09-06,190174.28,844,1.7142857,1165.8572,0.001470408,WT
major_test,0,3762,258,13841.143,16726.428,Global,s164986,2020-09-07,190481.0,850,1.0,1269.7142,0.0007875788,WT
major_test,0,3762,259,13581.286,16727.428,Global,s164986,2020-09-08,190778.86,862,1.0,1277.2858,0.00078291015,WT
major_test,0,3762,260,13293.714,16728.428,Global,s164986,2020-09-09,190948.72,868,1.2857143,1266.1428,0.0010154576,WT
major_test,0,3762,261,12982.0,16729.713,Global,s164986,2020-09-10,190956.86,870,1.2857143,1273.5714,0.0010095345,WT
major_test,0,3762,262,12649.714,16730.998,Global,s164986,2020-09-11,190827.42,871,1.4285715,1342.7142,0.001063943,WT
major_test,0,3762,263,12292.429,16732.426,Global,s164986,2020-09-12,190601.86,877,2.0,1336.5714,0.001496366,WT
major_test,0,3762,264,11918.0,16734.426,Global,s164986,2020-09-13,190249.42,880,2.0,1348.4286,0.0014832079,WT
major_test,0,3762,265,11526.286,16736.426,Global,s164986,2020-09-14,189800.28,882,2.142857,1231.4286,0.0017401391,WT
major_test,0,3762,266,11125.857,16738.568,Global,s164986,2020-09-15,189180.14,884,2.0,1274.1428,0.0015696827,WT
major_test,0,3762,267,10719.571,16740.568,Global,s164986,2020-09-16,188566.72,892,1.5714285,1328.1428,0.0011831773,WT
major_test,0,3762,268,10301.714,16742.14,Global,s164986,2020-09-17,187943.42,893,1.4285715,1379.4286,0.0010356256,WT
major_test,0,3762,269,9873.429,16743.568,Global,s164986,2020-09-18,187289.72,899,1.2857143,1486.5714,0.00086488563,WT
major_test,0,3762,270,9426.0,16744.854,Global,s164986,2020-09-19,186659.72,911,1.0,1498.1428,0.0006674931,WT
major_test,0,3762,271,8977.429,16745.854,Global,s164986,2020-09-20,185987.72,914,1.4285715,1449.0,0.0009859017,WT
major_test,0,3762,272,8541.571,16747.281,Global,s164986,2020-09-21,185224.72,919,1.4285715,1668.4286,0.0008562377,WT
major_test,0,3762,273,8107.4287,16748.709,Global,s164986,2020-09-22,184638.14,924,1.2857143,1671.8572,0.00076903356,WT
major_test,0,3762,274,7688.143,16749.994,Global,s164986,2020-09-23,184054.42,928,1.4285715,1656.8572,0.0008622176,WT
major_test,0,3762,275,7289.7144,16751.422,Global,s164986,2020-09-24,183412.14,928,1.4285715,1697.8572,0.00084139674,WT
major_test,0,3762,276,6911.7144,16752.85,Global,s164986,2020-09-25,182821.0,930,1.7142857,1549.4286,0.0011063986,WT
major_test,0,3762,277,6553.857,16754.564,Global,s164986,2020-09-26,182103.58,935,1.4285715,1579.8572,0.0009042409,WT
major_test,0,3762,278,6223.4287,16755.992,Global,s164986,2020-09-27,181448.42,938,0.85714287,1556.8572,0.0005505597,WT
major_test,0,3762,279,5920.5713,16756.85,Global,s164986,2020-09-28,180804.14,941,1.0,1499.5714,0.00066685723,WT
major_test,0,3762,280,5641.4287,16757.85,Global,s164986,2020-09-29,180134.42,948,1.2857143,1519.2858,0.0008462623,WT
major_test,0,3762,281,5379.5713,16759.135,Global,s164986,2020-09-30,179533.28,952,1.4285715,1591.5714,0.00089758553,WT
major_test,0,3762,282,5132.143,16760.562,Global,s164986,2020-10-01,179057.0,954,1.4285715,1544.4286,0.0009249838,WT
major_test,0,3762,283,4903.143,16761.99,Global,s164986,2020-10-02,178583.42,955,1.1428572,1741.2858,0.0006563295,WT
major_test,0,3762,284,4695.7144,16763.133,Global,s164986,2020-10-03,178332.72,965,1.5714285,1890.5714,0.00083119236,WT
major_test,0,3762,285,4493.7144,16764.705,Global,s164986,2020-10-04,178250.14,972,1.5714285,2030.7142,0.00077383046,WT
major_test,0,3762,286,4296.7144,16766.277,Global,s164986,2020-10-05,178334.72,982,1.4285715,2007.1428,0.0007117438,WT
major_test,0,3762,287,4108.4287,16767.705,Global,s164986,2020-10-06,178406.0,990,1.1428572,2044.2858,0.0005590496,WT
major_test,0,3762,288,3922.4285,16768.848,Global,s164986,2020-10-07,178531.86,993,0.85714287,2012.7142,0.00042586416,WT
major_test,0,3762,289,3751.5715,16769.705,Global,s164986,2020-10-08,178686.72,994,0.85714287,2060.8572,0.0004159157,WT
major_test,0,3762,290,3590.8572,16770.562,Global,s164986,2020-10-09,178913.42,1003,0.85714287,2128.4285,0.00040271162,WT
major_test,0,3762,291,3444.1428,16771.42,Global,s164986,2020-10-10,179265.86,1021,0.5714286,2033.5714,0.00028099757,WT
major_test,0,3762,292,3308.8572,16771.992,Global,s164986,2020-10-11,179562.58,1028,0.71428573,2000.8572,0.00035698985,WT
major_test,0,3762,293,3181.0,16772.707,Global,s164986,2020-10-12,179872.86,1037,0.5714286,2095.1428,0.00027273968,WT
major_test,0,3762,294,3060.5715,16773.28,Global,s164986,2020-10-13,180319.28,1047,0.5714286,2113.8572,0.00027032508,WT
major_test,0,3762,295,2950.7144,16773.852,Global,s164986,2020-10-14,180821.58,1053,0.71428573,2184.7144,0.00032694696,WT
major_test,0,3762,296,2845.4285,16774.566,Global,s164986,2020-10-15,181421.0,1055,0.71428573,2169.5715,0.00032922893,WT
major_test,0,3762,297,2745.4285,16775.281,Global,s164986,2020-10-16,182056.28,1054,0.5714286,2088.0,0.0002736727,WT
major_test,0,3762,298,2650.1428,16775.854,Global,s164986,2020-10-17,182641.0,1064,1.1428572,2222.1428,0.0005143041,WT
major_test,0,3762,299,2558.5715,16776.996,Global,s164986,2020-10-18,183381.42,1065,1.7142857,2390.4285,0.0007171458,WT
major_test,0,3762,300,2475.5715,16778.71,Global,s164986,2020-10-19,184309.72,1074,1.7142857,2480.5715,0.000691085,WT
major_test,0,3762,301,2394.2856,16780.426,Global,s164986,2020-10-20,185368.28,1079,2.2857144,2502.2856,0.0009134506,WT
major_test,0,3762,302,2307.2856,16782.71,Global,s164986,2020-10-21,186458.72,1088,2.142857,2501.7144,0.0008565555,WT
major_test,0,3762,303,2226.8572,16784.854,Global,s164986,2020-10-22,187590.72,1088,2.2857144,2487.1428,0.0009190121,WT
major_test,0,3762,304,2153.5715,16787.139,Global,s164986,2020-10-23,188744.58,1088,2.5714285,2769.0,0.0009286488,WT
major_test,0,3762,305,2089.0,16789.71,Global,s164986,2020-10-24,190174.72,1094,1.8571428,2683.7144,0.0006920046,WT
major_test,0,3762,306,2027.4286,16791.568,Global,s164986,2020-10-25,191527.58,1101,1.2857143,2430.5715,0.0005289761,WT
major_test,0,3762,307,1964.7142,16792.854,Global,s164986,2020-10-26,192660.58,1105,1.5714285,2308.0,0.0006808616,WT
major_test,0,3762,308,1907.2858,16794.426,Global,s164986,2020-10-27,193680.0,1113,1.1428572,2350.4285,0.00048623356,WT
major_test,0,3762,309,1859.8572,16795.568,Global,s164986,2020-10-28,194754.58,1115,1.2857143,2317.0,0.00055490475,WT
major_test,0,3762,310,1815.1428,16796.854,Global,s164986,2020-10-29,195814.58,1117,1.1428572,2581.8572,0.00044264927,WT
major_test,0,3762,311,1771.2858,16797.996,Global,s164986,2020-10-30,197121.28,1122,0.71428573,2714.7144,0.00026311635,WT
major_test,0,3762,312,1724.8572,16798.71,Global,s164986,2020-10-31,198576.58,1134,0.71428573,2818.7144,0.00025340833,WT
major_test,0,3762,313,1681.7142,16799.426,Global,s164986,2020-11-01,200157.86,1143,0.5714286,3154.4285,0.00018115123,WT
major_test,0,3762,314,1644.0,16799.998,Global,s164986,2020-11-02,202061.72,1147,0.2857143,3295.2856,8.6703956e-05,WT
major_test,0,3762,315,1603.2858,16800.283,Global,s164986,2020-11-03,204094.86,1155,0.14285715,3365.8572,4.244302e-05,WT
major_test,0,3762,316,1560.4286,16800.426,Global,s164986,2020-11-04,206192.42,1160,0.0,3489.5715,0.0,WT
major_test,0,3762,317,1519.4286,16800.426,Global,s164986,2020-11-05,208428.28,1169,0.0,3519.8572,0.0,WT
major_test,0,3762,318,1479.1428,16800.426,Global,s164986,2020-11-06,210704.58,1183,0.5714286,3407.5715,0.0001676938,WT
major_test,0,3762,319,1441.8572,16800.998,Global,s164986,2020-11-07,212881.86,1192,0.5714286,3421.7144,0.00016700067,WT
major_test,0,3762,320,1407.4286,16801.57,Global,s164986,2020-11-08,215067.58,1198,0.5714286,3373.4285,0.00016939105,WT
major_test,0,3762,321,1364.8572,16802.143,Global,s164986,2020-11-09,217177.58,1204,0.5714286,3393.1428,0.00016840688,WT
major_test,0,3762,322,1324.2858,16802.715,Global,s164986,2020-11-10,219320.0,1208,0.5714286,3494.1428,0.00016353899,WT
major_test,0,3762,323,1283.0,16803.287,Global,s164986,2020-11-11,221548.42,1215,0.5714286,3640.8572,0.00015694892,WT
major_test,0,3762,324,1239.7142,16803.86,Global,s164986,2020-11-12,223882.42,1221,0.71428573,3503.2856,0.00020389023,WT
major_test,0,3762,325,1194.7142,16804.574,Global,s164986,2020-11-13,226076.86,1225,0.42857143,3413.0,0.0001255703,WT
major_test,0,3762,326,1152.0,16805.002,Global,s164986,2020-11-14,228205.42,1229,0.42857143,3422.4285,0.00012522437,WT
major_test,0,3762,327,1110.1428,16805.43,Global,s164986,2020-11-15,230377.58,1233,0.42857143,3424.8572,0.00012513556,WT
major_test,0,3762,328,1078.4286,16805.857,Global,s164986,2020-11-16,232590.86,1240,0.85714287,3177.7144,0.00026973567,WT
major_test,0,3762,329,1048.1428,16806.715,Global,s164986,2020-11-17,234604.86,1243,1.0,3009.7144,0.00033225745,WT
major_test,0,3762,330,1018.5714,16807.715,Global,s164986,2020-11-18,236487.72,1245,1.0,2778.2856,0.0003599342,WT
major_test,0,3762,331,994.7143,16808.715,Global,s164986,2020-11-19,238234.28,1250,0.85714287,2784.1428,0.000307866,WT
major_test,0,3762,332,975.2857,16809.572,Global,s164986,2020-11-20,240027.72,1262,0.71428573,2872.2856,0.000248682,WT
major_test,0,3762,333,954.0,16810.287,Global,s164986,2020-11-21,241905.14,1277,0.71428573,2861.0,0.00024966296,WT
major_test,0,3762,334,932.0,16811.002,Global,s164986,2020-11-22,243807.14,1284,0.71428573,2676.2856,0.00026689444,WT
major_test,0,3762,335,910.8571,16811.717,Global,s164986,2020-11-23,245580.14,1289,0.71428573,2628.2856,0.0002717687,WT
major_test,0,3762,336,891.2857,16812.432,Global,s164986,2020-11-24,247309.14,1294,0.5714286,2593.8572,0.00022030072,WT
major_test,0,3762,337,875.5714,16813.004,Global,s164986,2020-11-25,249024.72,1301,1.1428572,2565.2856,0.00044550875,WT
major_test,0,3762,338,861.5714,16814.146,Global,s164986,2020-11-26,250703.58,1307,1.4285715,2453.8572,0.0005821738,WT
major_test,0,3762,339,849.4286,16815.574,Global,s164986,2020-11-27,252284.0,1310,2.0,2598.2856,0.0007697383,WT
major_test,0,3762,340,839.2857,16817.574,Global,s164986,2020-11-28,254002.72,1324,2.5714285,2635.5715,0.0009756626,WT
major_test,0,3762,341,830.8571,16820.146,Global,s164986,2020-11-29,255719.42,1333,2.7142856,2747.0,0.0009880909,WT
major_test,0,3762,342,821.7143,16822.861,Global,s164986,2020-11-30,257515.86,1346,2.7142856,2890.2856,0.00093910634,WT
major_test,0,3762,343,812.4286,16825.576,Global,s164986,2020-12-01,259438.58,1351,4.285714,2920.0,0.0014677104,WT
major_test,0,3762,344,803.7143,16829.861,Global,s164986,2020-12-02,261362.58,1360,4.571429,2920.0,0.0015655578,WT
major_test,0,3762,345,794.4286,16834.434,Global,s164986,2020-12-03,263255.0,1364,5.142857,2947.8572,0.0017446086,WT
major_test,0,3762,346,786.5714,16839.576,Global,s164986,2020-12-04,265153.72,1371,4.857143,3122.5715,0.0015554945,WT
major_test,0,3762,347,779.0,16844.434,Global,s164986,2020-12-05,267195.72,1393,4.571429,3079.4285,0.0014845056,WT
major_test,0,3762,348,767.4286,16849.006,Global,s164986,2020-12-06,269156.44,1403,4.571429,3152.2856,0.001450195,WT
major_test,0,3762,349,757.4286,16853.578,Global,s164986,2020-12-07,271140.56,1416,4.285714,3595.0,0.0011921319,WT
major_test,0,3762,350,745.7143,16857.863,Global,s164986,2020-12-08,273462.0,1447,3.4285715,3991.0,0.0008590758,WT
major_test,0,3762,351,732.8571,16861.291,Global,s164986,2020-12-09,276103.0,1467,2.5714285,4254.5713,0.0006043919,WT
major_test,0,3762,352,718.8571,16863.863,Global,s164986,2020-12-10,278937.28,1484,1.8571428,4421.5713,0.00042001874,WT
major_test,0,3762,353,702.1429,16865.72,Global,s164986,2020-12-11,281835.56,1506,1.5714285,4834.4287,0.00032504948,WT
major_test,0,3762,354,683.7143,16867.293,Global,s164986,2020-12-12,285067.16,1530,1.4285715,5147.2856,0.00027753878,WT
major_test,0,3762,355,669.7143,16868.72,Global,s164986,2020-12-13,288555.28,1551,1.5714285,5296.5713,0.00029668788,WT
major_test,0,3762,356,654.2857,16870.293,Global,s164986,2020-12-14,292137.84,1572,1.5714285,5083.857,0.00030910166,WT
major_test,0,3762,357,640.8571,16871.865,Global,s164986,2020-12-15,295539.44,1606,1.1428572,4926.7144,0.00023197147,WT
major_test,0,3762,358,628.1429,16873.008,Global,s164986,2020-12-16,298802.72,1626,1.1428572,4879.857,0.00023419892,WT
major_test,0,3762,359,615.2857,16874.15,Global,s164986,2020-12-17,302052.28,1635,1.0,4885.0,0.0002047083,WT
major_test,0,3762,360,602.4286,16875.15,Global,s164986,2020-12-18,305354.72,1652,1.0,4580.2856,0.000218327,WT
major_test,0,3762,361,592.0,16876.15,Global,s164986,2020-12-19,308380.0,1680,1.1428572,4369.4287,0.00026155758,WT
major_test,0,3762,362,581.4286,16877.293,Global,s164986,2020-12-20,311230.56,1695,1.4285715,4187.0,0.00034119212,WT
major_test,0,3762,363,572.1429,16878.72,Global,s164986,2020-12-21,313961.28,1704,1.2857143,3979.0,0.000323125,WT
major_test,0,3762,364,562.2857,16880.006,Global,s164986,2020-12-22,316524.28,1713,1.1428572,3608.5715,0.00031670625,WT
major_test,0,3762,365,552.1429,16881.148,Global,s164986,2020-12-23,318787.28,1717,1.2857143,3737.5715,0.00034399724,WT
major_test,0,3762,366,542.5714,16882.434,Global,s164986,2020-12-24,321149.84,1733,1.5714285,3865.0,0.00040657917,WT
major_test,0,3762,367,535.0,16884.006,Global,s164986,2020-12-25,323632.0,1750,2.142857,3987.4285,0.0005374033,WT
major_test,0,3762,368,527.1429,16886.148,Global,s164986,2020-12-26,326192.72,1783,2.4285715,4294.0,0.0005655732,WT
major_test,0,3762,369,519.8571,16888.576,Global,s164986,2020-12-27,328982.28,1807,2.0,4447.143,0.00044972694,WT
major_test,0,3762,370,513.0,16890.576,Global,s164986,2020-12-28,331886.44,1820,2.2857144,4598.4287,0.0004970642,WT
major_test,0,3762,371,505.7143,16892.861,Global,s164986,2020-12-29,334912.56,1832,2.142857,4727.4287,0.00045328174,WT
major_test,0,3762,372,498.42856,16895.004,Global,s164986,2020-12-30,338053.44,1849,2.0,4835.0,0.00041365047,WT
major_test,0,3762,373,491.57144,16897.004,Global,s164986,2020-12-31,341278.28,1873,1.7142857,4968.5713,0.00034502588,WT
major_test,0,3762,374,485.2857,16898.719,Global,s164986,2021-01-01,344602.16,1892,2.2857144,5486.5713,0.0004166016,WT
major_test,0,3762,375,477.7143,16901.004,Global,s164986,2021-01-02,348351.16,1925,2.0,5722.0,0.00034952813,WT
major_test,0,3762,376,467.85715,16903.004,Global,s164986,2021-01-03,352300.56,1949,2.0,5853.143,0.00034169675,WT
major_test,0,3762,377,452.7143,16905.004,Global,s164986,2021-01-04,356345.84,1966,2.4285715,6112.143,0.0003973355,WT
major_test,0,3762,378,438.0,16907.432,Global,s164986,2021-01-05,360612.16,1983,2.7142856,6570.4287,0.00041310632,WT
major_test,0,3762,379,423.42856,16910.146,Global,s164986,2021-01-06,365253.0,2006,2.7142856,6654.7144,0.0004078741,WT
major_test,0,3762,380,409.0,16912.861,Global,s164986,2021-01-07,369939.16,2036,2.857143,6569.7144,0.00043489606,WT
major_test,0,3762,381,394.57144,16915.719,Global,s164986,2021-01-08,374529.84,2053,1.8571428,6484.7144,0.00028638775,WT
major_test,0,3762,382,382.0,16917.576,Global,s164986,2021-01-09,379019.0,2084,1.5714285,6540.0,0.0002402796,WT
major_test,0,3762,383,371.42856,16919.148,Global,s164986,2021-01-10,383554.84,2103,1.5714285,6700.857,0.00023451158,WT
major_test,0,3762,384,365.85715,16920.72,Global,s164986,2021-01-11,388207.0,2114,1.0,6927.0,0.00014436264,WT
major_test,0,3762,385,360.42856,16921.72,Global,s164986,2021-01-12,393000.28,2138,1.4285715,7179.7144,0.0001989733,WT
major_test,0,3762,386,355.42856,16923.148,Global,s164986,2021-01-13,397986.56,2153,1.4285715,7165.4287,0.00019937,WT
major_test,0,3762,387,351.42856,16924.576,Global,s164986,2021-01-14,402956.72,2174,1.5714285,7235.4287,0.00021718527,WT
major_test,0,3762,388,347.42856,16926.148,Global,s164986,2021-01-15,407998.72,2184,2.142857,7245.5713,0.00029574716,WT
major_test,0,3762,389,344.14285,16928.291,Global,s164986,2021-01-16,413085.28,2194,2.5714285,7315.4287,0.00035150757,WT
major_test,0,3762,390,341.42856,16930.863,Global,s164986,2021-01-17,418231.28,2210,2.4285715,7375.2856,0.00032928507,WT
major_test,0,3762,391,339.14285,16933.291,Global,s164986,2021-01-18,423456.56,2227,3.0,7257.0,0.00041339395,WT
major_test,0,3762,392,338.42856,16936.291,Global,s164986,2021-01-19,428592.16,2246,2.7142856,7136.2856,0.0003803499,WT
major_test,0,3762,393,337.57144,16939.006,Global,s164986,2021-01-20,433647.0,2272,3.142857,7011.5713,0.00044823863,WT
